기준년월,광역지자체,방문자수,전월대비 방문자증감률,전년대비 방문자증감률,외국인 비율,소비액,인당 소비액,전년대비 인당소비증감률
201901,충청북도,44321,-5.8522389327895326,59.2,0.6069607182571637,923882,20.845242661492296,-13.493521735415726
201902,강원도,186674,16.016481979826345,-66.2,1.7154126436077093,3695713,19.79768473381403,-12.082837224301802
201902,경기도,680858,3.982711750511614,57.6,1.5547486125370384,21132554,31.038122486627167,-40.40665699449141
201902,경상남도,144381,-8.972208912314327,64.5,1.1219526409959029,2414238,16.721299894030377,-46.34863308048541
201902,경상북도,97651,9.598311990033558,73.4,0.6553460624641417,1012848,10.372121125231692,-48.1215675252971
201902,광주광역시,25151,-0.5614201557743281,57.0,0.4530101281112138,557051,22.148264482525544,-38.5320496984011
201902,대구광역시,58460,3.372058069421602,47.1,0.621575275466511,2598491,44.44904208005474,-3.619426313814833
201902,대전광역시,35989,11.448656013873414,73.1,0.5266050487009803,1616463,44.91547417266387,-64.06092660317194
201902,부산광역시,312050,5.917533331523073,52.1,2.3660738149822023,21817571,69.91690754686749,-34.56069282818039
201902,서울특별시,1832432,-2.632862588483842,45.6,4.006059529258623,202083702,110.28169230836397,-34.98440209509462
201902,세종특별자치시,7519,6.955903271692754,39.2,0.3892101967998733,39369,5.235935629737997,-49.96947527195261
201902,울산광역시,68819,-5.14004521144622,75.0,1.7495561218575157,884195,12.848123338031648,-64.18706640860232
201902,인천광역시,649885,-2.2145551554837994,61.2,4.886225533346947,35329756,54.363088854181896,-43.15020269010075
201902,전라남도,121588,-11.06787595084845,96.9,1.20366508633734,437780,3.600519788136987,-44.25711026627926
201902,전라북도,51424,-0.13787746383143729,68.9,0.6405348286453493,750094,14.586457685127566,-30.266749361151735
201902,제주특별자치도,355574,13.749464161180324,95.1,8.31653415606617,10448749,29.38558218542413,-26.24945307730916
201902,충청남도,114066,1.5915709972479375,99.8,0.9321363455950294,1112558,9.753633861097962,-52.285634391160215
201902,충청북도,50899,14.841722885313956,81.0,0.6211788815533829,866747,17.028762844063735,-39.600593746302
201903,강원도,117098,-37.27139290956427,-7.0,1.0351375532130342,753656,6.436113340962271,-66.64122589630136
201903,경기도,676654,-0.6174562096648684,64.1,1.1004815076206653,27083333,40.02537929281435,-36.99675719460379
201903,경상남도,174382,20.779049874983556,63.2,1.2363209020629264,3303537,18.944254567558577,-44.631903837123524
201903,경상북도,127207,30.26697115236916,69.9,0.7991908512258674,1542520,12.12606224500224,-42.79203233247808
201903,광주광역시,35300,40.35227227545624,65.1,0.5614588259021156,830686,23.532181303116147,-47.11093850679858
201903,대구광역시,84394,44.361956893602475,62.2,0.8303774451877485,3590525,42.544789913974924,-21.96486477945583
201903,대전광역시,32918,-8.533162910889436,31.0,0.3844347712246404,1984170,60.27614071328756,-29.173030692357038
201903,부산광역시,400192,28.246114404742826,48.6,2.759872690224166,27132071,67.79763463537502,-31.21161124894014
201903,서울특별시,2039574,11.304212107188704,51.0,3.246853941336294,256181912,125.60559803174584,-30.793472723926264
201903,세종특별자치시,8464,12.568160659662198,6.3,0.32884653116252144,65966,7.793714555765596,16.940981353854113
201903,울산광역시,75588,9.835946468271839,49.1,1.6729730351840475,1172249,15.50840080436048,-37.81607603855978
201903,인천광역시,649051,-0.12833039691637627,78.2,3.9928459236923133,37651259,58.00970801986285,-49.978918128301
201903,전라남도,170034,39.844392538737374,120.3,1.6108146278573334,575502,3.3846289565616288,-54.4898316441852
201903,전라북도,81428,58.34629744866211,102.6,1.0062598984892015,1048193,12.872635948322444,-53.07736758466051
201903,제주특별자치도,406773,14.398971803337712,84.8,8.381086168559198,9493255,23.337967367548977,-67.24687131925316
201903,충청남도,136111,19.32653025441411,110.9,0.9243777491393999,1664082,12.225918551770246,-54.01339486196797
201903,충청북도,59556,17.00819269533782,53.2,0.610692283011514,1253955,21.05505742494459,-21.290999648624542
201904,강원도,167687,43.20227501750671,98.8,1.8565848104309848,919996,5.486388330639823,-44.27902332678659
201904,경기도,802849,18.64985649977684,65.2,1.7765036766491538,28399893,35.373890980744825,-34.10845200250245
201904,경상남도,202375,16.05268892431557,54.0,1.7350592217829646,3281835,16.216602841260038,-43.63231150934941
201904,경상북도,155745,22.43429999921387,69.3,1.209894214950764,1765725,11.33728209573341,-47.015425181294056
201904,광주광역시,30818,-12.69688385269122,45.3,0.6547324271435433,885553,28.73492763969109,-50.58404810214654
201904,대구광역시,92707,9.850226319406596,61.0,1.1734283481161063,3981835,42.95074805570238,-24.314964702910135
201904,대전광역시,35658,8.323713469834138,49.6,0.5856714008629857,2481524,69.59234954287957,-26.799109120180187
201904,부산광역시,504583,26.085229090036787,58.6,4.676985609952397,33310363,66.01562676507136,-25.988006251353667
201904,서울특별시,2353254,15.379682227759318,53.1,5.151975972358965,292474752,124.28524587656071,-26.052394498116282
201904,세종특별자치시,8277,-2.2093572778827952,44.1,0.4305244262925226,60704,7.334058233659539,-9.947475883857082
201904,울산광역시,74575,-1.3401598137270487,60.0,2.1777219699513792,1005855,13.487831042574589,-39.507088999755666
201904,인천광역시,754061,16.179005964092184,92.0,5.832873535353598,44982283,59.653374196517255,-45.268453277901145
201904,전라남도,176263,3.6633849700648202,71.7,1.8992701414191917,626598,3.5549037517800106,-44.734083399547075
201904,전라북도,84572,3.861079726875283,95.9,1.2615847647961582,1181091,13.965508678995413,-33.799832578223
201904,제주특별자치도,495204,21.739643486662086,60.9,10.82293885001521,14868555,30.02511086340175,-44.305356606871825
201904,충청남도,146182,7.3991080809045595,104.0,1.1777089129785887,1476096,10.097659082513578,-52.68275133412246
201904,충청북도,60848,2.169386795620931,64.9,0.7414285122446344,1210249,19.8897087825401,-20.72613753428326
201905,강원도,104681,-37.573574576443015,55.5,1.007232704614319,998455,9.538072811685025,-33.59811139800094
201905,경기도,705068,-12.17925164009671,47.4,1.3214497540859877,30022396,42.58085177599891,-24.537231959089432
201905,경상남도,184710,-8.728844966028415,51.2,1.400714758100861,3686830,19.960099615613665,-35.50952978063127
201905,경상북도,157294,0.9945744646698174,32.7,1.0919018678065269,1646882,10.470087860948288,-27.25613609260855
201905,광주광역시,29845,-3.157245765461747,25.7,0.5740795347811025,989034,33.139018261015245,-57.12980950985149
201905,대구광역시,79748,-13.97844822936779,61.9,0.9313952662677665,3628043,45.49384310578322,-16.504423512208287
201905,대전광역시,30110,-15.558920859274217,20.0,0.45252003765038856,2440173,81.04194619727666,-9.048422134310307
201905,부산광역시,467262,-7.396404555841163,47.4,3.4719390933868564,32614978,69.80019346747649,-32.68165131979141
201905,서울특별시,2053610,-12.733177124101347,42.0,3.8176685472657725,309611617,150.7645643525304,-19.52320955718605
201905,세종특별자치시,9503,14.812129998791823,59.0,0.45051002969109033,66014,6.946648426812586,-33.97083206848941
201905,울산광역시,81085,8.729466979550793,39.4,1.9218298636030524,1126632,13.894456434605662,-17.874833158285387
201905,인천광역시,709345,-5.9300242288090725,81.6,4.845526451528375,46181679,65.10467966927236,-42.663232641930406
201905,전라남도,186344,5.7192944633871035,51.5,1.8155856999145035,639243,3.4304458420984845,-40.31275460601662
201905,전라북도,68238,-19.31372085323748,51.9,0.88402722997676,1220346,17.88367185439198,-18.054165002099776
201905,제주특별자치도,472709,-4.542572354019758,50.2,9.973977844982397,15402934,32.58438912734896,-41.308073033595846
201905,충청남도,138452,-5.287928746357284,72.6,1.039345158200386,1405484,10.15141709762228,-53.27068027953493
201905,충청북도,60555,-0.4815277412569041,29.6,0.6635911309902921,1178593,19.46318223102964,-18.577140938884572
201906,강원도,119058,13.73410647586477,84.8,1.0330627275535456,1378922,11.58193485528062,-22.409834534769622
201906,경기도,660582,-6.3094623497308095,48.3,1.216368546363889,28896658,43.744240684729526,-24.060492547074432
201906,경상남도,166507,-9.854907693140602,37.8,1.470194927290218,3397282,20.403238302293598,-29.38657081808085
201906,경상북도,136651,-13.123831805408981,15.6,1.054574791455792,1796315,13.145275190082765,1.7964585258913646
201906,광주광역시,32735,9.683364047579168,47.0,0.6737340653197885,1011240,30.891706124942722,-36.1500825627444
201906,대구광역시,82744,3.7568340271856293,65.6,1.053325963548078,3199607,38.66874939572658,-30.61811480297052
201906,대전광역시,31200,3.6200597808037305,20.0,0.5044053012997166,2287493,73.31708333333333,-12.696329288375729
201906,부산광역시,439977,-5.839336389434624,43.2,3.826927548038497,31681754,72.00775040513481,-24.315099232898163
201906,서울특별시,1883157,-8.300164101265572,43.5,3.532793190588245,290270810,154.1405257235589,-15.724146881284252
201906,세종특별자치시,8495,-10.607176681048092,62.6,0.44047130170028664,58299,6.862742789876398,-33.95618101981034
201906,울산광역시,85003,4.831966454954673,66.0,2.351846507866372,1052550,12.382504146912462,-34.359468369858604
201906,인천광역시,593073,-16.391459726931178,69.9,3.958231845214676,42164373,71.09474381737155,-37.59810699453199
201906,전라남도,162719,-12.678165113982743,41.9,1.818687215395273,700564,4.305360775324332,-14.387115554669016
201906,전라북도,65724,-3.6841642486591053,62.1,0.980550271253648,1170850,17.814649138822958,-16.990656177918805
201906,제주특별자치도,505781,6.996270432760965,38.5,11.027374337607746,16485532,32.59420974690627,-39.10054542008411
201906,충청남도,116818,-15.625631987981393,64.1,0.965460198176454,1471570,12.597116882672191,-41.727103448422845
201906,충청북도,57962,-4.282057633556269,40.5,0.704346528478873,1080305,18.63815948379973,-22.606460652952755
201907,강원도,130725,9.799425490097269,42.8,0.9274062760982662,1302224,9.961552878179385,-17.266612898048184
201907,경기도,768724,16.37071552055611,20.4,1.2623483603547694,27938171,36.34356544091247,-9.24874174174719
201907,경상남도,191000,14.7098920766094,41.0,1.400897263695586,3356644,17.574052356020943,-26.10079318346462
201907,경상북도,151201,10.647562037599423,31.4,1.0085780597567877,1827749,12.088207088577457,-18.277639956376547
201907,광주광역시,101334,209.55857644722772,241.1,1.734074668193555,1983780,19.576647522055776,-40.45501185761688
201907,대구광역시,90314,9.148699603596633,34.6,0.9353250978107257,3301058,36.55090019266116,-26.162576069173838
201907,대전광역시,43928,40.7948717948718,8.1,0.6130482936022366,2610010,59.4156346749226,-2.4638773755947585
201907,부산광역시,436473,-0.7964052666389332,25.9,3.1982862280530133,30486945,69.84840986727701,-17.353084065897185
201907,서울특별시,2168782,15.16734929695187,18.9,3.5887006485859163,266529296,122.89353932299328,-1.393396080766296
201907,세종특별자치시,10476,23.31959976456739,23.2,0.48256794691199817,59767,5.705135547919053,-13.425836117199363
201907,울산광역시,100842,18.633459995529567,69.1,2.2416681023224276,1154990,11.453461851212788,-32.61439932067035
201907,인천광역시,670517,13.058088970497739,32.6,4.1208192337388025,37580055,56.046386594225055,-33.877196663611464
201907,전라남도,189667,16.561065394944663,29.0,1.9132874757128084,797131,4.2027922622280105,-18.97165171852687
201907,전라북도,77956,18.611161828251465,28.5,1.0269917990576116,1200558,15.400456667863923,-1.5668638632762022
201907,제주특별자치도,524778,3.7559734351428675,22.1,10.017504643407316,20041559,38.190547240928545,-14.228174147144335
201907,충청남도,130041,11.319317228509295,19.9,0.9950879579366608,1467666,11.286178974323482,-21.549933156812486
201907,충청북도,71184,22.8114971878127,12.1,0.781037929889601,1124741,15.800474825803551,-13.179712502123397
201908,강원도,126678,-3.0958118187033867,22.1,0.6293343179215861,1389331,10.967421335985728,-9.37364310476212
201908,경기도,782599,1.8049390938750465,21.8,1.131165057992085,28923388,36.958120314490564,-5.257883136880337
201908,경상남도,195853,2.5408376963350854,35.0,1.3164308486812637,3215340,16.417108749929795,-20.2305786244823
201908,경상북도,160126,5.9027387385004015,30.9,0.9341173277871758,1622769,10.134325468693405,-25.063349421071834
201908,광주광역시,63378,-37.456332524128136,114.1,1.1105632299800554,1446126,22.817476095806114,-31.597208277771806
201908,대구광역시,86969,-3.7037447128905776,14.1,0.947675341023209,3365389,38.69642056364911,-3.015020025311732
201908,대전광역시,59545,35.55135676561647,13.2,0.8485132102014243,2566339,43.099151901922916,-12.031149385500683
201908,부산광역시,470346,7.760617495240263,22.5,3.3730307564789492,31834444,67.6830333414125,-15.702205210111464
201908,서울특별시,2419735,11.571149151920302,17.8,3.7076673810939216,283958973,117.35126904392423,-0.19223917813060432
201908,세종특별자치시,11926,13.841160748377245,27.8,0.5649101998359174,53186,4.459667952372967,-40.697527898273265
201908,울산광역시,94963,-5.829912139783023,43.5,2.1796862232390914,1040579,10.957730905721176,-19.321328596815658
201908,인천광역시,775568,15.667164292627934,38.9,4.150487383972474,47372127,61.080559022548634,-14.398112513541328
201908,전라남도,204374,7.754116425102953,41.5,1.7148952820031653,744945,3.645008660592835,-11.185661198670505
201908,전라북도,81031,3.944532813381918,31.3,0.8819190967030913,1129866,13.94362651330972,4.150964104796917
201908,제주특별자치도,615201,17.230714702216932,31.9,10.31485576578877,21910727,35.61555816716813,-37.54226878679879
201908,충청남도,148615,14.283187610061443,28.0,1.0095906183580348,1446231,9.731393197187364,-23.323989088256603
201908,충청북도,74344,4.439199820184303,19.0,0.7414083927222624,913130,12.28249757882277,-24.534846954988986
201909,강원도,121533,-4.0614787097996485,14.8,0.9752738511484603,1044151,8.591501896604214,-20.369732706249877
201909,경기도,833587,6.515214049596274,29.5,1.3593189731828732,26941401,32.31984303977869,-22.343670592807396
201909,경상남도,190332,-2.818950947904808,8.4,1.4009759693889268,2992474,15.722390349494567,-28.22584293222321
201909,경상북도,161730,1.0017111524674327,26.5,0.9449206440183685,1468493,9.07990477957089,-30.39332695355278
201909,광주광역시,43203,-31.832812647921994,4.8,0.709770045545344,903663,20.916672453301853,-19.956657920800737
201909,대구광역시,91667,5.401924823787785,35.9,0.9296681553135159,3607616,39.35566779757165,0.7788235979956148
201909,대전광역시,52040,-12.603913006969513,24.7,0.6699124724082697,2335296,44.8750192159877,-24.262872544169912
201909,부산광역시,468581,-0.37525566285245837,22.3,3.387296126889817,28254193,60.297350938258276,-21.451330441439143
201909,서울특별시,2375600,-1.8239600617423024,17.7,3.964530370120017,280475030,118.06492254588315,-9.830286746830442
201909,세종특별자치시,12582,5.500586952876074,30.1,0.5453297203397324,66239,5.264584326816086,-20.248811048184912
201909,울산광역시,100791,6.1371270916041,46.5,2.389180596698986,1037049,10.289103193737535,-32.60335744688015
201909,인천광역시,776906,0.17251872176262673,19.2,4.596905015149729,44811070,57.67888264474724,-8.490911553277481
201909,전라남도,192584,-5.7688355661679065,8.8,1.7100502926195964,610311,3.1690638890042786,-27.070420955568476
201909,전라북도,86602,6.875146548851685,5.5,0.9298397362666057,1153688,13.321724671485647,-6.964710318357536
201909,제주특별자치도,531940,-13.53395069253789,15.6,11.241901008546076,15282009,28.72882091965259,-40.785414947975404
201909,충청남도,168374,13.295427783198189,28.5,1.1191987851760368,1293103,7.679944647035765,-42.14424542530878
201909,충청북도,89997,21.054826213278808,28.9,0.8832186108608302,959865,10.665522184072803,-55.53111111758893
201910,강원도,188924,55.45078291492847,23.9,1.5646899719261205,1718500,9.096250344053693,0.6153025954773961
201910,경기도,918197,10.150110306422722,16.1,1.5585160705903152,32049364,34.904670784156345,-8.270332899240774
201910,경상남도,204239,7.3067061765756725,12.3,1.61073506866754,3684181,18.0385773530031,-17.58833206921778
201910,경상북도,197157,21.905026896679658,15.9,1.3530530525515658,1886217,9.567081057228503,1.8699280096285964
201910,광주광역시,39411,-8.777168252204703,5.0,0.7264858479871082,996414,25.282636827281724,-22.62774648715532
201910,대구광역시,96805,5.605070527016265,41.8,1.1315786120712863,3652492,37.73040648726822,-26.95956317632899
201910,대전광역시,48352,-7.086856264411989,4.2,0.7024252935863742,3011396,62.28069159497022,0.6181593049367384
201910,부산광역시,547140,16.765297782027023,8.9,4.478010288276516,33610281,61.42903278868297,-18.87638789573086
201910,서울특별시,2906496,22.347870011786487,13.0,4.91085389754473,339998278,116.97875311027437,3.794463846258278
201910,세종특별자치시,9512,-24.399936417103795,8.3,0.43375737768310996,75629,7.9509041211101765,9.467343918084792
201910,울산광역시,102866,2.0587155599210316,31.5,2.5196235530645468,1317430,12.807244376178717,5.188917560023931
201910,인천광역시,881876,13.511287079775425,12.9,5.419624910451459,45985328,52.144891118479244,-6.997998400690619
201910,전라남도,180680,-6.181198853487313,9.5,1.7376871430290213,832977,4.610233562098738,0.6108646146358865
201910,전라북도,96224,11.110597907669572,11.0,1.191070486730489,1312311,13.638084053874293,7.160048796090379
201910,제주특별자치도,621016,16.745497612512693,22.6,11.579407235395452,19089795,30.739618624962965,-25.08555321902268
201910,충청남도,162768,-3.3294926770166433,19.2,1.162182542371417,1646089,10.113099626462203,-19.968731727162247
201910,충청북도,82562,-8.261386490660804,15.9,0.8911577938204842,1157394,14.018483079382767,-43.89496780362203
201911,강원도,157649,-16.554275793440752,28.9,1.384170693869459,1058509,6.714340084618361,-8.33159334007384
201911,경기도,881554,-3.9907557964140583,31.0,1.485502668534067,33579253,38.09097684316559,-12.730711644947256
201911,경상남도,185963,-8.948339935076067,17.4,1.5413041463860582,3906387,21.006259309647618,-13.796727215154558
201911,경상북도,141589,-28.1846447247625,13.0,1.0184711502827772,1682731,11.884616742826067,-6.184871859218277
201911,광주광역시,41669,5.729364898124878,31.8,0.7693715208275365,1162488,27.898149703616596,-14.902289535892088
201911,대구광역시,88042,-9.052218377149945,27.4,1.0268969986456091,4173556,47.40414802026306,-1.61214711216634
201911,대전광역시,38587,-20.195648577101256,16.7,0.5671657937307948,2366942,61.34039961645114,-9.22961720504305
201911,부산광역시,460266,-15.877837482180068,21.4,3.761984087666998,30431834,66.11792745933873,-20.482754994138464
201911,서울특별시,2860170,-1.5938779891663368,29.4,4.545629511447932,297571494,104.0397927395924,-17.412383669406715
201911,세종특별자치시,9298,-2.2497897392767086,12.5,0.4456873113809883,60526,6.509571950957195,-9.26836584990831
201911,울산광역시,95423,-7.235626932125294,23.5,2.457125258978834,1143145,11.979763788604425,-16.09878400748204
201911,인천광역시,940146,6.607504909987338,34.9,5.633130895668927,44244149,47.060934152780526,-30.229176263914027
201911,전라남도,197388,9.247288023024126,21.4,1.9893646173722401,672640,3.4077046223681275,-26.152270702954304
201911,전라북도,100762,4.716079148653152,34.0,1.2290090134483314,1338671,13.28547468291618,-10.07045954822685
201911,제주특별자치도,525026,-15.45692864596081,41.0,10.772948475641723,13682398,26.060419864920977,-42.50308039986036
201911,충청남도,146408,-10.051115698417378,22.2,1.1504251075675134,1692153,11.55779055789301,-22.510372929719637
201911,충청북도,70756,-14.299556696785443,25.5,0.8078638044566779,1127067,15.928924755497768,-34.50905572442543
201912,강원도,272502,72.85361784724293,44.8,2.391715964178765,3840780,14.094502058700487,-21.161627110977697
201912,경기도,994459,12.807496761400895,37.6,1.9755206903550468,31666064,31.842503310845395,-22.064156413285254
201912,경상남도,201073,8.125272231572955,30.7,1.6406062719555403,3537608,17.59365006738846,-21.74635105709042
201912,경상북도,125496,-11.365995946012752,28.8,0.9780300179838566,1419722,11.312886466500924,-13.21494195097166
201912,광주광역시,35378,-15.097554536945934,20.6,0.6108574744743661,842405,23.81154955056815,-21.261933432521708
201912,대구광역시,76300,-13.336816519388472,22.4,0.8251487160231769,3835668,50.27087811271298,-0.27176065827857476
201912,대전광역시,43310,12.23987353253686,48.7,0.6180695508770708,2134576,49.28598476102517,-27.611229301833294
201912,부산광역시,482928,4.923674570791681,49.3,3.5308883270145626,33509173,69.38751325249312,-14.780806951382718
201912,서울특별시,2903067,1.49980595559005,33.2,5.171735696877796,310745782,107.04051336052527,-24.02992132474506
201912,세종특별자치시,11739,26.252957625295757,46.3,0.5725531510176609,60035,5.114149416474998,-23.77361292098613
201912,울산광역시,116404,21.98736153757479,80.7,2.7012476364895384,1143320,9.821999244012233,-36.610075447765524
201912,인천광역시,941491,0.14306288597727423,39.6,6.259883596301933,45392597,48.21352195613129,-22.67561903735119
201912,전라남도,189828,-3.8300200620098535,35.6,2.0769618595629438,512962,2.702246243968224,-33.60107938555076
201912,전라북도,70202,-30.32889382902284,29.8,0.9932650905140086,1207963,17.206959915671916,-16.24817939858969
201912,제주특별자치도,554198,5.556296259613802,46.1,11.004472494279321,11940389,21.545348413382943,-53.586653587911016
201912,충청남도,135321,-7.572673624392112,26.7,1.1848665327587082,1506580,11.133379150316655,-33.89030199907575
201912,충청북도,58522,-17.29040646729606,24.3,0.7614878328760485,1081161,18.474436963876833,-31.19800750028354
